book,chapter,line_number,line_content,
LUK,5,02331, Narraro etero zati bobini ccado torrizani mota naqui etero rradaniza uanacossezape narrarossa nerrerarraro. Rriza tani. Etero rradanipe tobiquemaninira tani −narrari Zeso. (Nazama arri Zesocca marinarrape pina zodeodenicca marinarrassa nerrerani. Zeso pocca marinarrape zati.),
LUK,5,02332," {37} —Uima onihi naqui arrima narraro: Uva pperrene nauatozatipa bani etero ssequi naui rradauiza sso sso ihizemana narrararrari. Uva pperrene nauatozatipa bani etero rradauiza sso tozaza ssicatazapa rrocaquera tarrarirrine sseo taui carri taui. Sseo tazapa uva pperrene sso taha rrica taui, zamine naco touaidirazapa coro iquena taui.",
LUK,5,02333," {38} Nazama uva pperrene zatipa bani etero ssequi naui zatizara sso sso totoza narrari −narrari Zeso. (Arra poua atti nama narraripa madirra bodi zati torrazana Zesocca marinarra zati ecauaniuarrine parrireui, narrari.)",
LUK,5,02334," {39} —Uima onihi naqui tiadeniza uati onana: Madirra uva pperrene rradaui ze ze quequenanazapa pouadenipa uva pperrene nauatozati toui quequenana-rrararrariparra. “Uva pperrene rradauipa iaza bica tarrari, rrizera taui” quequenanarrari −narrari Zeso.",
LUK,5,02335, (Nazama narraro uimape madirra poccadeni uima rradani naqui narrarossa narraro. Poccadeni uima rradaniza uatideni uanaqquiri nazapa Zesocca uima zatiza: —Narrarona denima iaza bica tani −quena-rrararrariparra. Poccadeni uima rradani nebomanauiuarrinepa nacasseraqquiri narrariparra.),
LUK,6,02336,Lucas 6,
LUK,6,02337," {1} Naraha rrassinarracca uadaza Zesopa pocca mamari tabaqqui tezerre toccarrari. Uizarra nocconi motta rraui toqqueqquimani rraui torreqquimarrari. Nauiuarripa arroi rrizaza tirico bono rradaui carri tarrari. Zesocca mamari tabaqqui naui rraui torreqquimazapa pore zanapomanaza pouadeni zepeza siqui apa, siqui apa, siqui apa zanapomanarrari.",
LUK,6,02338, {2} Naraha zodeodenicca marinarra parizeoza rrehe quenarrarideni qqui toquenazapa pouadeniza bica terreraza uati icanabaqquimanarrari: —Nerrecotoui rrassinarracca uadaraha narraro uizarracca zamatapa bono pore tiquenarrari?,
LUK,6,02339, Rrassinarracca uadazape izepe irrie oppina teraha −quenarrari. Naraha zamatapa bonopa pamaha pore pore irrizemaneri narrariraha parizeodeni pouama pouadeniza uima inauanemanarraro.,
LUK,6,02340, {3} Naraha Zeso pouadeniza uati tarrari: —Naraha tiadenipe arri Deo Atti maittaccazama dozo naniccaza Dabicca uima ua ua titiquena neraha tetideni rrimemanarrarorane? Narraro uimape Dabipa poua tessedeni tezerre pemimanazapa pao Deoza da tauicca oppina taraha rripemanarrari.,
LUK,6,02341," {4} Deoza dada toqquimauarri toqquezimaza cacauadeza pao toui uati tarrari. Pao ouaha noueraza Deoza da tauiccaraha Dabi rriparrari, poua tessedeniza naco da inabaqquiza rripemanarrari. Narrari pao Deoza da tauipa dada toqquima cacauadedenira rrirripemana narrariraha Dabideni pemimanaza rripemanarrari oppinera taui −narrari Zeso.",
LUK,6,02342, {5} Naraha Zesopa denima pouadeniza uati tarrari: —Madirra Bedi orrarraroa rrassinarracca uadape ouana rrinede orrani. Rrassinarracca uima cacauadepe ouana parri −narrari Zeso.,
LUK,6,02343, {6} Rrassinarracca uada onihiza naqui Zesopa Deo Atti mamariuarri toqquezimazapa mari icanabaqquipomarrari. Naraha nauizapa madirra zepe nauatonicca ccara tocarrani uittarirrari.,
LUK,6,02344," {7} Naraha zodeodenicca marinarra maridedeni, marinarra parizeoza rrehe quenarrarideni tezerre Zeso inoccozemanarrari.",
LUK,6,02345," Zesopa rrassinarracca uadaza madirra inanomibaqquizapa pouadeniza pina rrassinarracca uada rrerarraroza zepe irrirrarissa narrari, quenarrari. Pouadeni bodipa: —Rridapana rrassinarracca uadaza zepe siri inanomizapa Zesoza uima inauananiuarrine −quenarrari.",
LUK,6,02346, {8} Naraha Zeso pouapa pouadeni bodi nauato tazapa madirra zepe siriza uaua narrari: —Titemeza arriuarri ticcarronarri −narrari. Nazapa totemaza nauiuarri uarrari.,
LUK,6,02347," {9} Nazapa Zeso bazimaza uati tarrari: —Tiadeniza uati onana. Moizecca marinarra, icca madirracca marinarra naqui nauatoqquiri tiquenezape ouatti tecomeremanarri. Rrassinarracca uadazape nerrecoma narraro uima inananina “Bica tani” tiquenarraro?",
LUK,6,02348, Rrassinarracca uadaza madirra inabicabaqquiza “Oppina tani” tiquenarraroqui? Madirra inarrizobaqquizana “Bica tarraro” tiquenarrarorane? −narrari. —Rrassinarracca uadaza naco irrine madirra tossiuauaza oppina taqui? “Parra zoqquerina” tiquenarrarorane? −narrari.,
LUK,6,02349," {10} Nazapa Zeso madirra bazima rrassi nauarranirrari noccodeni icattabaqqui naza zepe siriza uati tarrari: —Rrari, tizepe ouauarri da ticanarronarri −narrari. Nazapa poua zepe pouauarri da icanezape zepe tocabicarraro.",
LUK,6,02350, {11} Naraha rrassi nauarranirrarideni motapa parizeodeni. Pouadenina Zesoza uadimanarrari. Nazapa pouadenira uimahaha canaza: —Nerrecoma inanaza Zeso inanazoqqueuiuarrine? −quenarrari.,
LUK,6,02351, {12} Nazapa narrari abazicoza Zesopa Deoza uati tauiuarrine ssonouarri toqquemorarrari. Nauiza zome Deoza uati uati taha cassiuarra narrari.,
LUK,6,02352," {13} Cassiuarrazapa pocca mamari tabaqquiza uaua narrari. Bazima queriqquimanaza 12 quenaha icatterrizabaqquirrari, poua uatimade toquerrenauiuarrine. Nazapa Zeso onideni icanacanibaqquirrari: —Occa zozosse tabaqqui −narrari.",
LUK,6,02353," {14} Taidepa Simao. Poua oni Zesorrine icanacanizatipa: Pedoro, narrari. Pedoro ouaha Adere. Pouadeni tesse Tiaco, Zouao, Piripi, Batoromeo quenarrari.",
LUK,6,02354," {15} Pouadeni tesse ouaha naco Mateo, Tome, Tiaco quenarrari. Tiacopa Arapeo bedi. Pouadeni tesse ouaha naco Simao, pouaza: rromanodeni momouade, quequenanarrari.",
LUK,6,02355, {16} Pouadeni tesse ouahapa Zoda. Narraripa Tiaco bedi. Rricariuiccapa Zoda Iscariote. Narraripa Zeso ccaccorade. Narrarideni Zeso icatterriza-baqquirraripa 12 quenaha pouaza toquerrenarrari.,
LUK,6,02356, {17} Nazapa Zeso pocca zozosse tabaqqui 12 quenarrarideni tezerre qquezippaniraha nani tabodi uamo taniuarripa madirra bazima Zeso pouatoui madimanarrari.,
LUK,6,02357," Nauiuarri Zesocca zozosse tabaqqui bazima queriqquimanarrari. Nauiza naco zama arobeni Zodeacca madirra, oza panani Zerozarecca madirra, ueni imehi inidiza madimanarrarideni, arra oza panani pamehe Tirocca, Sidouarricca rrauirronana canarrari.",
LUK,6,02358, {18} Bazimapa Zeso atti mittemanarra canimauiuarrine rrauirronarrari. Comaqquiri narrarideni Zeso inanomibaqquiuiuarrine naco rrauirronarrari. Arra madirra bodideniza Tocorime-Taminecca zozosse tabaqqui tocorime madizemanarrarideni naco rrauirronarrari. Pouadenipa nanarrizo toquerrenaraha narrarideni naco Zesorrine tocanomirerizarrari.,
LUK,6,02359, {19} Madirra comaqquiri narraridenipa: —Zesoza izepeza bara inezape icanomireniuarrine −quenaza pouatoui dameraqquiri narrari. Arra Zeso pocca dacorehe pouadeniza torrezape bazima tocanomirerizarrari.,
LUK,6,02360, {20} Zeso pocca zozosse tabaqqui icattabaqqui naza uati tarrari: —Tiadeni motape ticappiremaneraha Deotouira tiquenezape Deopa tibodideniza uatizeheri inanarraro. Deocca cacauehe tiadeniza torranitoui.,
LUK,6,02361, {21} —Tiadeni mota naqui rridapana tipemimaneraha Deotouira tiquenezape Deopa tibodideniza uatizeheri inanarraro. Niza zotode Deouarri tiqueriqquizape tiparriremananissa tanitoui. —Tiadeni mota naqui rridapana orri tiqueneraha Deotouira tiquenezape tibodideniza uatizeheri inanarraro. Niza zotodepe tetizemaneri neza rrarra taqquimananitoui.,
LUK,6,02362, {22} —Ouape Madirra Bedi orrarraroa occa madirra tiquerrenarrarorrinepe madirra ouaza nacasseraqquiri narraridenipa pouama tiadeniza naco nacasseraqquiri nauitoui.,
LUK,6,02363, Narraro uima tiadeniza torrezape Deopa tibodideniza uatizeheri inanarraro. Madirra ouaza nacasseraqquiri narraridenipa arra tiadeniza naco: “Iaza ticarrimemana terrerarri” quenazapa tiadeni zosse zosse tatanibaqquimana nauitoui.,
LUK,6,02364, Narraro uima tiadeniza torrezape Deopa tibodideniza uatizeheri inanarraro. Nazama madirra tiadeni totamasso-baqquimanaza naco Deopa tibodideniza uaitizeheri inanarraro.,
LUK,6,02365," Nazama tiadenipe oua oniza tecanimanarrarorrine arra ouaza nacasseraqquiri narraridenipa tiadeni oniza naco: “Imittana inerrerani, uaidiraqquiri naui” quequenanauitoui. Narraro nacasserehe tiadeniza torreza naqui Deopa tibodideniza uatizeheri inanarraro.",
LUK,6,02366, {23} Ouaza nacasseraqquiri narrarideni biridideni naco maittaccazama Deo Atti cacomeraqquiri narrarideni inarrizo-baqquimanarra narronapoui narrari. Narrarideni potemaui rridapana naco tiadeni tonarrizo-baqquimanaza peperri!,
LUK,6,02367," Tibodideni ccaracossa terrerana. Pina tetizemaneri nana, onarraro. Niza memeuarri Deo madiuiuarri bacco tiquenezape Deocca danirri bicabote tiadeniza torranitoui −narrari Zeso.",
LUK,6,02368, {24} Nazapa madirra domo uarrariza Zeso denima uati uati tarrari: —Tiadeni motape tizepedenitarri sseqquiri tiquenarrarorrine Deo toui tiquenerrerani.,
LUK,6,02369," Rridapana arrirraro namiza timadimanezape tiadeni touini tiquenanicca bazima ticarrimaneraha niza zotodepe tiadeniza noueranitoui. A, tiadenipe touati nauanaqquiri tiquenani. Deopa oppina taniuarri tiadeni tonanabaqquiuitoui.",
LUK,6,02370," {25} —Arri tiadeni mota naqui rridapana rrirripa, zamatapa sseqquiri tiquenarrarorrine Deo toui tiquenerrerani. Naraha niza zotodepe tipemimananitoui. A, tiadeni naqui touati nauanaqquiri tiquenani. Deopa oppina taniuarri tiadeni tonanabaqquiuitoui.",
LUK,6,02371," —Tiadeni mota naqui arrirraro zamaza timadimanaqquezape ponima rraui tirrarizeza tetizemaneri, rrarra tiqueneri narizeza: “Rrehe, bica tani” tatarizemana neraha niza zotodepe ocasserani terizemaneza orri tiquenanitoui. A, tiadenipe touati nauanaqquiri tiquenani. Deopa oppina taniuarri tiadeni tonanabaqquiuitoui.",
LUK,6,02372," {26} —Nazama tiadeni mota naqui arri occa uimassa tinanemana-rreraraha madirra tiadeniza: “Rrehe, ticcadeni uima bica tani. Tiadeniza etizerraro” quequenanaza tetizemaneraha tiadenipe touati nauanaqquiri tiquenani.",
LUK,6,02373," Deopa oppina taniuarri tiadeni tonanabaqquiuitoui. Maittaccazama Deo Atti cacomeraqquiri narrarideni madimanapoza naco Deo Atti mari icanabaqquiuissa taraha poccadeni marinarraza: “Rrehe, bica tani” quena-rrararrari.",
LUK,6,02374, Naraha maittaccazama naco madirra ouahadeni attidenipa: “Ia naqui Deo Atti cacomeraqquiri inani” quequenanaraha pouadeni nanamaizemana narrari.,
LUK,6,02375," Narraridenizana madirra bazima attideni: “Rrehe, ticcadeni uima iaza bica tani” quequenanarrari, maizehena pouadeniza bica teza. Rridapana naco tiadeniza: “Rrehe, bicaqquiri tiquenani” quequenanarrari. Narraridenia arrarrariparra rrinodideni potemaui −narrari Zeso.",
LUK,6,02376," {27} —Nazama arri ouatti timittemanarrarodeni tiadeniza arrima onarraro: Tiadeni boboquededeniza pina tetideni uanaqquiri nana. Arra tiadeniza nacasseraqquiri narrarideni naco pouadeniza pina uima bicanira titinanemana nana, nani tirrinedeni uima bica taniuarrine, onarraro.",
LUK,6,02377," {28} Arra madirra ouahadeni naco tiadeni totamasso-baqquimanaza: “Uaidiraqquiri tiquenani” quequenanaraha pina tettideni bica teza pouadeniza uati uati tatarizemana nana, onarraro. Arra madirra tiadeniza uaidirehe ihinanemana neza naco pina Deozara uati uati titiquena nana, naui Deona inabicabaqquiuiuarrine, onarraro.",
LUK,6,02378," {29} Madirra mota tiaza uadimanaza tipano idaniza naqui “Ouaccone manaco odana” terrerana, onarraro. Tiaza boque tarraripa parrara tia cauadi, parrara tia cauadi naraha manacope pouaza tedi terrerarri.",
LUK,6,02379, Nazama madirra ouahapa ticca etero pamacossarraro qqui taza uapicca touini inacomeza: “Ouaza da tarri” naza naco pouaza da tinarri. Tetepicca onihi naqui teccocco-rrereza pouaza da tinarri. Nema tiquenezape occa marinarra tecauemanarraro.,
LUK,6,02380, {30} Madirra tizepetarri mitta naza naco pouaza da tinarri. Tizepetarri uatiraui idiza naco uati tizima terrerarri.,
LUK,6,02381," {31} Nazama tiadenipe madirra bazima tiadeniza uima bicanira inanemananiuarrine touini tiquenezape madirra bazimaza naqui uima bicanira titinanemana nana, onarraro −narrari Zeso.",
LUK,6,02382," {32} —Tiadenipe madirra tiadeniza uatideni uanaqquiri narraridenizara tetideni uanaqquiri nani orrari nezape Deopa tiadeniza: “Rrehe, bicaqquiri tiquenani” napazarra? Noueraui. Arra madirra uimasiriza dameraqquiri narrarideni naco pouadeni tesseza uatideni uanaqquiri naui. Naraha pouadeni tesse rrararraridenizapa uatideni uaneraqquiri naui.",
LUK,6,02383," {33} Tiadenipe madirra tiadeni acco canemanarrari-denizara pouadeni acco ticanabaqquimanaui orrari nezape Deopa tiadeniza: “Rrehe, bicaqquiri tiquenani” napazarra? Noueraui.",
LUK,6,02384, Arra madirra uimasiriza dameraqquiri narrarideni naco pouadeni tessedeni acco icanemana taui. Naraha madirra pouadeniza noccodeni rrizaqquiri narraridenizapa pouadeni acco canade nacasseraqquiri naui.,
LUK,6,02385," {34} Tiadeniza madirra attipa: “Pouama ouaza da taccarro, niza tiaza da onaniuiuarrine” naza tibodidenipe: “Rrehe, ouaza da inaniuitoui, niza zotode ocarripomaniuarrine” titiquena nezape narraridenizara da da tiquenani orrari nezape Deopa tiadeniza: “Rrehe, bicaqquiri tiquenani” napazarra? Noueraui.",
LUK,6,02386," Arra madirra uimasiriza dameraqquiri narrarideni naco pouadeni tesseza pouama da iquena taui, zotode pouadeniza ccanipomauiuarrine. Naraha madirrapa da naniraqquiri narraridenizapa pouama dade nacasseraqquiri naui.",
LUK,6,02387, {35} —Naraha tiadeniza ouattipe: Tiadeni boboquededeniza naco tetideni uanaqquiri nana. Tiadeni acco cana-rrararrarideni naco acco ticanabaqquimanana. Madirra naco tiadeniza: “Pouama ouaza da taccarro” quenazapa pouadeniza da da tiquenana. Zotode da inaniuitoui tibodideni uatomana terrerana. Nema tiquenezape manaco tiadeniza pocca danirri bicabote da inanitoui.,
LUK,6,02388," Nezape ticcadeni uima naqui auato taniuarrine, arra Abi Deo memeuarri madirraricca erredeni tiquerrenarraro.",
LUK,6,02389, Pouapa madirra bazimaza pocca nauatonirri eccocco-rrerarraro. Deo Pouaza: “Ticca danirri ouaza bica tani” quena-rrararrarideniza arra madirra uaidiraqquiri narrarideniza naco Abi Deopa bazimaza uati uana tarrari. Arrirraro zamaza madimanarrarideni bazimaza Deo pocca nauatonarra inanarizarraro.,
LUK,6,02390," {36} Nazama tiadeni naqui pina ticcadeni Abi Deorrinessa tinanemanana. Abi Deopa touati uanehe, acco canehema madirraza uati uana tarrari, tiadeni naqui madirra bazimaza tetideni uanaqquiri neza pouadeni acco acco titicanabaqquimana nana, onarraro −narrari Zeso.",
LUK,6,02391," {37} —Tiadenipe madirra ticatterrizemana tarrararro. Pina Deocca zossenirrissa inana-rrerani qqui tiqueneza: “A, namarride raui, pocca uima bica terrerani” tiquenerrerana.",
LUK,6,02392," Madirradeniza tettideni nema tiquenerrerezana manaco Deopa tiadeniza: “A, ticcadeni uima naqui bica terrerani” narrarauitoui tiadeniza. Arra madirra ouahacca uima tiadeniza bica terreraza naqui tettidenipe: “Pouapa uaidira taui, poua nanarrizo torraui bica taui” tiquenerrerarri.",
LUK,6,02393," Nema tiquenerrerazana manaco Deopa tiadeniza: “Tia naqui uaidira tinani, nanarrizo tirranitoui” narrarauitoui. Nazama madirra ouahacca uima tiadeniza bica terrereza naqui peperriua narraro uimatoui tibodideni uatomana zanapo-rrerana.",
LUK,6,02394," Pouaza tedimaneza naqui denima ticauadirerrerana, pina ticarronerapomana, onarraro. Nema tiquenezape titesseza uima bica terrerani tinanemaneza naqui manaco tiadeniza: “Peperriua, uadi onerrerani, ouati rrimani” nauitoui. Deocca erredeni tiquerrenezape niza zama rriqueza Deo naco ticcadeni uima uati nimani-rrarauitoui.",
LUK,6,02395," {38} Nazama tiadenipe madirraza da tiqueneza naqui narrarope manaconitoui rrerani ponima da tiquenarri. Nema tiquenezape Deopa tiadeniza da inanitoui. Pouapa tiadeniza uemani da inanitoui. Pina ticcadeni saco Pouarrine irrirraro, peperriraha denima arrarini rroca ineza topa icanimerirraro, denima quissa icanimerizape irrinissa tarraro.",
LUK,6,02396," Nezape tiadenina uemani ticarrimananitoui. Tirrinedeni madirra ouahaza tinanemanarrarocca uimape manaco tiadeniza narrarossa narraro inanemananitoui, onarraro. Pina uemaui madirraza da tiquenezape manaco Deopa tiadeniza uemaui da inauitoui. Madirraza bazira taha da tiquenaza naco manaco Deopa tiadeniza bazira taha da inauitoui, onarraro −narrari Zeso.",
LUK,6,02397," {39} Nazama Zesopa arrirraro namiza imadinicca uimaza mari icanabaqquirrari: —Nocco siri pamahapa orraria poua tesse eccarizauiuarrine nauato taco? Nauato tarraraui. Poua tesse eccarizazapa odi touarraroza pamaha tocatorrezimera taui. Parri, pina nocco sirissa tiquenerrerana. Ssamoqquiri tiquenerrerana.",
LUK,6,02398," {40} Arrirraro uima tetideni rrimemana terrerana: Madirra pocca mamari tabaqquipa pouadeni marideza deni toquerrena-rraraui. Pouadeni maridena denima nauato tarrari. Naraha dameraqquiri naza tocauatterauissa tazana pina pouadeni maridessa quenauitoui, onarraro. Rrehe, nema tiquenana. Ouaza ticauatteranissa tana, onarraro −narrari Zeso.",
LUK,6,02399," {41} Madirra ouahacca uimaza: —Bica terrerani −inerreraniuarrine Zesopa arrirraro namiza imadinicca uima tazarrani mari icanabaqquipomarrari. Poua attipa: —Tiadenipe timecotecca madie pina Deocca zossenirrissa nerrerani qqui tiquenezape tettideni: “A, pouarrine uima bica terrerani” titiquena naraha tiadeni naqui uimasiri ticarrimanani.",
LUK,6,02400," Nazama narraro ticcadeni uimape pina timecote noccoza aua marriconi uezani qqui tinarrarocca uimassa narraro. Timecoteza: “A, tinoccoza aua marriconi uezaua, tire oninena” teraha tinoccoza naqui aua marriconi imeni uezani. Tinocco auatora tezape qqui tinanissa terrerani.",
LUK,6,02401," {42} Nazama tiadenipe uimasiri ticarrimaneraha nerrecotoui timecotezara: “A, tirrine uima bica terrerani. Tia acco ocanana, ticca uima tobicaniuarrine” titiquena neraha tiadenipe taide ticcadeni uimaha tirrinedeni tobicapo-rrerani?",
LUK,6,02402," Rraho, nema tiquenezape pina mamaizadedenissa tiquenarraro! Ticcadeni uima bica terrerezape arri ticcadeni uimaha tinanabiquemanaporri. Nazana timecote acco ticanemanauiuarrine tiparriremananitoui, onarraro −narrari Zeso.",
LUK,6,02403, {43} Zesopa auacca uimaza mari icanabaqquiuiuarrine uati uati tarrari: —Aua bicauizapa bono uaidira tarrari caua-rrararrari. Aua uaidira tarrarizapa bono bicaui carrimaha caua-rrararrari.,
LUK,6,02404, {44} Madirrapa piquera bono toui quenazapa botani teteueza piquera bono bite bite quenaco? Noueraui. Uva bono toui quenaza naco cotiuiza uva bono bite bite quenaco? Noueraui.,
LUK,6,02405, Nazama aua uapima bono carririzazapa bono bicaui carriui nauato inezape: “Narrari auapa bica taui” inarraro. Bono uaidira taui carriui nauato inezape: “Narrari auapa uaidira taui” inarraro.,
